COUNTRY,Country,COMMODITY,Commodity,VARIABLE,Variable,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
OECD,OECD countries,PK,Lean Hogs,QC,Consumption,2025,2025,TONNE,Tonnes,3,Thousands,,,41653.38179,,
OECD,OECD countries,PK,Lean Hogs,QC,Consumption,2026,2026,TONNE,Tonnes,3,Thousands,,,41788.98357,,
OECD,OECD countries,PK,Lean Hogs,QC,Consumption,2027,2027,TONNE,Tonnes,3,Thousands,,,41906.02729,,
OECD,OECD countries,PK,Lean Hogs,QC,Consumption,2028,2028,TONNE,Tonnes,3,Thousands,,,42032.49132,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,1990,1990,TONNE,Tonnes,3,Thousands,,,433.7549612,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,1991,1991,TONNE,Tonnes,3,Thousands,,,488.7285089,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,1992,1992,TONNE,Tonnes,3,Thousands,,,491.8457301,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,1993,1993,TONNE,Tonnes,3,Thousands,,,482.5613145,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,1994,1994,TONNE,Tonnes,3,Thousands,,,528.9971543,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,1995,1995,TONNE,Tonnes,3,Thousands,,,489.0012521,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,1996,1996,TONNE,Tonnes,3,Thousands,,,537.3513749,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,1997,1997,TONNE,Tonnes,3,Thousands,,,547.876277,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,1998,1998,TONNE,Tonnes,3,Thousands,,,612.6546291,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,1999,1999,TONNE,Tonnes,3,Thousands,,,611.2393027,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2000,2000,TONNE,Tonnes,3,Thousands,,,935.5216907,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2001,2001,TONNE,Tonnes,3,Thousands,,,983.0360794,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2002,2002,TONNE,Tonnes,3,Thousands,,,1090.966301,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2003,2003,TONNE,Tonnes,3,Thousands,,,1086.733708,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2004,2004,TONNE,Tonnes,3,Thousands,,,1096.54723,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2005,2005,TONNE,Tonnes,3,Thousands,,,1174.422177,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2006,2006,TONNE,Tonnes,3,Thousands,,,1133.701035,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2007,2007,TONNE,Tonnes,3,Thousands,,,1125.543079,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2008,2008,TONNE,Tonnes,3,Thousands,,,1148.937777,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2009,2009,TONNE,Tonnes,3,Thousands,,,1027.340557,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2010,2010,TONNE,Tonnes,3,Thousands,,,982.200044,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2011,2011,TONNE,Tonnes,3,Thousands,,,997.5488369,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2012,2012,TONNE,Tonnes,3,Thousands,,,1091.375244,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2013,2013,TONNE,Tonnes,3,Thousands,,,1067.541698,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2014,2014,TONNE,Tonnes,3,Thousands,,,1094.058309,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2015,2015,TONNE,Tonnes,3,Thousands,,,1089.456097,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2016,2016,TONNE,Tonnes,3,Thousands,,,1050.31762,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2017,2017,TONNE,Tonnes,3,Thousands,,,1065.716752,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2018,2018,TONNE,Tonnes,3,Thousands,,,1150.187079,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2019,2019,TONNE,Tonnes,3,Thousands,,,1155.844076,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2020,2020,TONNE,Tonnes,3,Thousands,,,1193.181619,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2021,2021,TONNE,Tonnes,3,Thousands,,,1189.66386,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2022,2022,TONNE,Tonnes,3,Thousands,,,1182.632135,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2023,2023,TONNE,Tonnes,3,Thousands,,,1188.543605,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2024,2024,TONNE,Tonnes,3,Thousands,,,1197.303104,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2025,2025,TONNE,Tonnes,3,Thousands,,,1205.569843,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2026,2026,TONNE,Tonnes,3,Thousands,,,1214.202719,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2027,2027,TONNE,Tonnes,3,Thousands,,,1219.98866,,
OECD,OECD countries,PK,Lean Hogs,ST,Ending stocks,2028,2028,TONNE,Tonnes,3,Thousands,,,1226.625948,,
OECD,OECD countries,PT,Poultry,QP,Production,1990,1990,TONNE,Tonnes,3,Thousands,,,22303.86138,,
OECD,OECD countries,PT,Poultry,QP,Production,1991,1991,TONNE,Tonnes,3,Thousands,,,22900.0986,,
OECD,OECD countries,PT,Poultry,QP,Production,1992,1992,TONNE,Tonnes,3,Thousands,,,23918.86511,,
OECD,OECD countries,PT,Poultry,QP,Production,1993,1993,TONNE,Tonnes,3,Thousands,,,24743.17716,,
OECD,OECD countries,PT,Poultry,QP,Production,1994,1994,TONNE,Tonnes,3,Thousands,,,26075.57909,,
OECD,OECD countries,PT,Poultry,QP,Production,1995,1995,TONNE,Tonnes,3,Thousands,,,27190.35527,,
OECD,OECD countries,PT,Poultry,QP,Production,1996,1996,TONNE,Tonnes,3,Thousands,,,28241.17404,,
OECD,OECD countries,PT,Poultry,QP,Production,1997,1997,TONNE,Tonnes,3,Thousands,,,29251.14266,,
OECD,OECD countries,PT,Poultry,QP,Production,1998,1998,TONNE,Tonnes,3,Thousands,,,29984.96109,,
OECD,OECD countries,PT,Poultry,QP,Production,1999,1999,TONNE,Tonnes,3,Thousands,,,31200.83429,,
OECD,OECD countries,PT,Poultry,QP,Production,2000,2000,TONNE,Tonnes,3,Thousands,,,33641.08685,,
OECD,OECD countries,PT,Poultry,QP,Production,2001,2001,TONNE,Tonnes,3,Thousands,,,34778.40111,,
OECD,OECD countries,PT,Poultry,QP,Production,2002,2002,TONNE,Tonnes,3,Thousands,,,36222.5318,,
OECD,OECD countries,PT,Poultry,QP,Production,2003,2003,TONNE,Tonnes,3,Thousands,,,36052.04805,,
OECD,OECD countries,PT,Poultry,QP,Production,2004,2004,TONNE,Tonnes,3,Thousands,,,37046.12683,,
OECD,OECD countries,PT,Poultry,QP,Production,2005,2005,TONNE,Tonnes,3,Thousands,,,38337.93709,,
OECD,OECD countries,PT,Poultry,QP,Production,2006,2006,TONNE,Tonnes,3,Thousands,,,38322.59167,,
OECD,OECD countries,PT,Poultry,QP,Production,2007,2007,TONNE,Tonnes,3,Thousands,,,39304.43833,,
OECD,OECD countries,PT,Poultry,QP,Production,2008,2008,TONNE,Tonnes,3,Thousands,,,40372.47067,,
OECD,OECD countries,PT,Poultry,QP,Production,2009,2009,TONNE,Tonnes,3,Thousands,,,39850.64198,,
OECD,OECD countries,PT,Poultry,QP,Production,2010,2010,TONNE,Tonnes,3,Thousands,,,41316.57174,,
OECD,OECD countries,PT,Poultry,QP,Production,2011,2011,TONNE,Tonnes,3,Thousands,,,42433.64751,,
OECD,OECD countries,PT,Poultry,QP,Production,2012,2012,TONNE,Tonnes,3,Thousands,,,42818.00524,,
OECD,OECD countries,PT,Poultry,QP,Production,2013,2013,TONNE,Tonnes,3,Thousands,,,43073.15946,,
OECD,OECD countries,PT,Poultry,QP,Production,2014,2014,TONNE,Tonnes,3,Thousands,,,44340.79287,,
OECD,OECD countries,PT,Poultry,QP,Production,2015,2015,TONNE,Tonnes,3,Thousands,,,45898.96808,,
OECD,OECD countries,PT,Poultry,QP,Production,2016,2016,TONNE,Tonnes,3,Thousands,,,47358.8215,,
OECD,OECD countries,PT,Poultry,QP,Production,2017,2017,TONNE,Tonnes,3,Thousands,,,48310.93251,,
OECD,OECD countries,PT,Poultry,QP,Production,2018,2018,TONNE,Tonnes,3,Thousands,,,49300.64905,,
OECD,OECD countries,PT,Poultry,QP,Production,2019,2019,TONNE,Tonnes,3,Thousands,,,49889.0923,,
OECD,OECD countries,PT,Poultry,QP,Production,2020,2020,TONNE,Tonnes,3,Thousands,,,50166.0682,,
OECD,OECD countries,PT,Poultry,QP,Production,2021,2021,TONNE,Tonnes,3,Thousands,,,50594.49205,,
OECD,OECD countries,PT,Poultry,QP,Production,2022,2022,TONNE,Tonnes,3,Thousands,,,51099.64155,,
OECD,OECD countries,PT,Poultry,QP,Production,2023,2023,TONNE,Tonnes,3,Thousands,,,51583.56509,,
OECD,OECD countries,PT,Poultry,QP,Production,2024,2024,TONNE,Tonnes,3,Thousands,,,52066.39408,,
OECD,OECD countries,PT,Poultry,QP,Production,2025,2025,TONNE,Tonnes,3,Thousands,,,52567.73825,,
OECD,OECD countries,PT,Poultry,QP,Production,2026,2026,TONNE,Tonnes,3,Thousands,,,53063.23774,,
OECD,OECD countries,PT,Poultry,QP,Production,2027,2027,TONNE,Tonnes,3,Thousands,,,53575.02275,,
OECD,OECD countries,PT,Poultry,QP,Production,2028,2028,TONNE,Tonnes,3,Thousands,,,54097.43149,,
OECD,OECD countries,PT,Poultry,IM,Imports,1990,1990,TONNE,Tonnes,3,Thousands,,,468.4368496,,
OECD,OECD countries,PT,Poultry,IM,Imports,1991,1991,TONNE,Tonnes,3,Thousands,,,549.2984801,,
OECD,OECD countries,PT,Poultry,IM,Imports,1992,1992,TONNE,Tonnes,3,Thousands,,,611.2381219,,
OECD,OECD countries,PT,Poultry,IM,Imports,1993,1993,TONNE,Tonnes,3,Thousands,,,624.2982673,,
OECD,OECD countries,PT,Poultry,IM,Imports,1994,1994,TONNE,Tonnes,3,Thousands,,,782.1504686,,
OECD,OECD countries,PT,Poultry,IM,Imports,1995,1995,TONNE,Tonnes,3,Thousands,,,862.3357979,,
OECD,OECD countries,PT,Poultry,IM,Imports,1996,1996,TONNE,Tonnes,3,Thousands,,,941.2011025,,
OECD,OECD countries,PT,Poultry,IM,Imports,1997,1997,TONNE,Tonnes,3,Thousands,,,925.2669664,,
OECD,OECD countries,PT,Poultry,IM,Imports,1998,1998,TONNE,Tonnes,3,Thousands,,,962.381571,,
OECD,OECD countries,PT,Poultry,IM,Imports,1999,1999,TONNE,Tonnes,3,Thousands,,,1073.959406,,
OECD,OECD countries,PT,Poultry,IM,Imports,2000,2000,TONNE,Tonnes,3,Thousands,,,1976.4769,,
OECD,OECD countries,PT,Poultry,IM,Imports,2001,2001,TONNE,Tonnes,3,Thousands,,,2290.886014,,
OECD,OECD countries,PT,Poultry,IM,Imports,2002,2002,TONNE,Tonnes,3,Thousands,,,2341.726215,,
OECD,OECD countries,PT,Poultry,IM,Imports,2003,2003,TONNE,Tonnes,3,Thousands,,,2535.261848,,
OECD,OECD countries,PT,Poultry,IM,Imports,2004,2004,TONNE,Tonnes,3,Thousands,,,2414.490374,,
OECD,OECD countries,PT,Poultry,IM,Imports,2005,2005,TONNE,Tonnes,3,Thousands,,,2767.54774,,
OECD,OECD countries,PT,Poultry,IM,Imports,2006,2006,TONNE,Tonnes,3,Thousands,,,2691.208369,,
OECD,OECD countries,PT,Poultry,IM,Imports,2007,2007,TONNE,Tonnes,3,Thousands,,,2855.828644,,
OECD,OECD countries,PT,Poultry,IM,Imports,2008,2008,TONNE,Tonnes,3,Thousands,,,2922.255307,,
OECD,OECD countries,PT,Poultry,IM,Imports,2009,2009,TONNE,Tonnes,3,Thousands,,,2888.618178,,
OECD,OECD countries,PT,Poultry,IM,Imports,2010,2010,TONNE,Tonnes,3,Thousands,,,3079.643198,,
OECD,OECD countries,PT,Poultry,IM,Imports,2011,2011,TONNE,Tonnes,3,Thousands,,,3313.732084,,
OECD,OECD countries,PT,Poultry,IM,Imports,2012,2012,TONNE,Tonnes,3,Thousands,,,3469.709403,,
OECD,OECD countries,PT,Poultry,IM,Imports,2013,2013,TONNE,Tonnes,3,Thousands,,,3483.946536,,
OECD,OECD countries,PT,Poultry,IM,Imports,2014,2014,TONNE,Tonnes,3,Thousands,,,3599.140158,,
OECD,OECD countries,PT,Poultry,IM,Imports,2015,2015,TONNE,Tonnes,3,Thousands,,,3783.536957,,
OECD,OECD countries,PT,Poultry,IM,Imports,2016,2016,TONNE,Tonnes,3,Thousands,,,3914.819675,,
OECD,OECD countries,PT,Poultry,IM,Imports,2017,2017,TONNE,Tonnes,3,Thousands,,,3888.261062,,
OECD,OECD countries,PT,Poultry,IM,Imports,2018,2018,TONNE,Tonnes,3,Thousands,,,3897.859352,,
OECD,OECD countries,PT,Poultry,IM,Imports,2019,2019,TONNE,Tonnes,3,Thousands,,,4019.645495,,
OECD,OECD countries,PT,Poultry,IM,Imports,2020,2020,TONNE,Tonnes,3,Thousands,,,4057.403148,,
OECD,OECD countries,PT,Poultry,IM,Imports,2021,2021,TONNE,Tonnes,3,Thousands,,,4095.734462,,
OECD,OECD countries,PT,Poultry,IM,Imports,2022,2022,TONNE,Tonnes,3,Thousands,,,4127.137345,,
OECD,OECD countries,PT,Poultry,IM,Imports,2023,2023,TONNE,Tonnes,3,Thousands,,,4150.30865,,
OECD,OECD countries,PT,Poultry,IM,Imports,2024,2024,TONNE,Tonnes,3,Thousands,,,4165.577734,,
OECD,OECD countries,PT,Poultry,IM,Imports,2025,2025,TONNE,Tonnes,3,Thousands,,,4176.504132,,
OECD,OECD countries,PT,Poultry,IM,Imports,2026,2026,TONNE,Tonnes,3,Thousands,,,4185.208553,,
OECD,OECD countries,PT,Poultry,IM,Imports,2027,2027,TONNE,Tonnes,3,Thousands,,,4192.284579,,
OECD,OECD countries,PT,Poultry,IM,Imports,2028,2028,TONNE,Tonnes,3,Thousands,,,4198.263815,,
OECD,OECD countries,PT,Poultry,QC,Consumption,1990,1990,TONNE,Tonnes,3,Thousands,,,14956.2981,,
OECD,OECD countries,PT,Poultry,QC,Consumption,1991,1991,TONNE,Tonnes,3,Thousands,,,15617.02479,,
OECD,OECD countries,PT,Poultry,QC,Consumption,1992,1992,TONNE,Tonnes,3,Thousands,,,16408.55195,,
OECD,OECD countries,PT,Poultry,QC,Consumption,1993,1993,TONNE,Tonnes,3,Thousands,,,17007.3199,,
OECD,OECD countries,PT,Poultry,QC,Consumption,1994,1994,TONNE,Tonnes,3,Thousands,,,17657.06041,,
OECD,OECD countries,PT,Poultry,QC,Consumption,1995,1995,TONNE,Tonnes,3,Thousands,,,18035.04298,,
OECD,OECD countries,PT,Poultry,QC,Consumption,1996,1996,TONNE,Tonnes,3,Thousands,,,18477.21241,,
OECD,OECD countries,PT,Poultry,QC,Consumption,1997,1997,TONNE,Tonnes,3,Thousands,,,18956.31255,,
OECD,OECD countries,PT,Poultry,QC,Consumption,1998,1998,TONNE,Tonnes,3,Thousands,,,19394.82661,,
OECD,OECD countries,PT,Poultry,QC,Consumption,1999,1999,TONNE,Tonnes,3,Thousands,,,20761.4312,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2000,2000,TONNE,Tonnes,3,Thousands,,,31369.71664,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2001,2001,TONNE,Tonnes,3,Thousands,,,32543.58842,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2002,2002,TONNE,Tonnes,3,Thousands,,,34101.62109,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2003,2003,TONNE,Tonnes,3,Thousands,,,34329.55575,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2004,2004,TONNE,Tonnes,3,Thousands,,,35129.36581,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2005,2005,TONNE,Tonnes,3,Thousands,,,36368.17575,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2006,2006,TONNE,Tonnes,3,Thousands,,,36594.3244,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2007,2007,TONNE,Tonnes,3,Thousands,,,37207.38393,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2008,2008,TONNE,Tonnes,3,Thousands,,,37552.45505,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2009,2009,TONNE,Tonnes,3,Thousands,,,37382.72491,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2010,2010,TONNE,Tonnes,3,Thousands,,,38588.94428,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2011,2011,TONNE,Tonnes,3,Thousands,,,39523.16106,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2012,2012,TONNE,Tonnes,3,Thousands,,,39758.02587,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2013,2013,TONNE,Tonnes,3,Thousands,,,39931.88171,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2014,2014,TONNE,Tonnes,3,Thousands,,,41154.3452,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2015,2015,TONNE,Tonnes,3,Thousands,,,43443.60056,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2016,2016,TONNE,Tonnes,3,Thousands,,,44910.83849,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2017,2017,TONNE,Tonnes,3,Thousands,,,45526.99754,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2018,2018,TONNE,Tonnes,3,Thousands,,,46463.30573,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2019,2019,TONNE,Tonnes,3,Thousands,,,46854.44675,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2020,2020,TONNE,Tonnes,3,Thousands,,,46943.18925,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2021,2021,TONNE,Tonnes,3,Thousands,,,47380.085,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2022,2022,TONNE,Tonnes,3,Thousands,,,47829.32195,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2023,2023,TONNE,Tonnes,3,Thousands,,,48189.80743,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2024,2024,TONNE,Tonnes,3,Thousands,,,48583.33434,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2025,2025,TONNE,Tonnes,3,Thousands,,,48994.86008,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2026,2026,TONNE,Tonnes,3,Thousands,,,49381.18584,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2027,2027,TONNE,Tonnes,3,Thousands,,,49792.43417,,
OECD,OECD countries,PT,Poultry,QC,Consumption,2028,2028,TONNE,Tonnes,3,Thousands,,,50214.71926,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,1990,1990,TONNE,Tonnes,3,Thousands,,,835.6006206,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,1991,1991,TONNE,Tonnes,3,Thousands,,,857.8562929,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,1992,1992,TONNE,Tonnes,3,Thousands,,,905.7487611,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,1993,1993,TONNE,Tonnes,3,Thousands,,,900.7660093,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,1994,1994,TONNE,Tonnes,3,Thousands,,,943.2914152,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,1995,1995,TONNE,Tonnes,3,Thousands,,,1020.181821,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,1996,1996,TONNE,Tonnes,3,Thousands,,,1096.093457,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,1997,1997,TONNE,Tonnes,3,Thousands,,,1096.138474,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,1998,1998,TONNE,Tonnes,3,Thousands,,,1175.211323,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,1999,1999,TONNE,Tonnes,3,Thousands,,,1299.848668,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2000,2000,TONNE,Tonnes,3,Thousands,,,1321.236739,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2001,2001,TONNE,Tonnes,3,Thousands,,,1277.587156,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2002,2002,TONNE,Tonnes,3,Thousands,,,1354.376164,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2003,2003,TONNE,Tonnes,3,Thousands,,,1266.078314,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2004,2004,TONNE,Tonnes,3,Thousands,,,1281.436651,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2005,2005,TONNE,Tonnes,3,Thousands,,,1378.267543,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2006,2006,TONNE,Tonnes,3,Thousands,,,1292.820342,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2007,2007,TONNE,Tonnes,3,Thousands,,,1307.417421,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2008,2008,TONNE,Tonnes,3,Thousands,,,1447.58088,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2009,2009,TONNE,Tonnes,3,Thousands,,,1262.879944,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2010,2010,TONNE,Tonnes,3,Thousands,,,1286.614582,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2011,2011,TONNE,Tonnes,3,Thousands,,,1241.868733,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2012,2012,TONNE,Tonnes,3,Thousands,,,1255.109936,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2013,2013,TONNE,Tonnes,3,Thousands,,,1256.157546,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2014,2014,TONNE,Tonnes,3,Thousands,,,1255.04898,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2015,2015,TONNE,Tonnes,3,Thousands,,,1357.693845,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2016,2016,TONNE,Tonnes,3,Thousands,,,1385.880577,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2017,2017,TONNE,Tonnes,3,Thousands,,,1441.952033,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2018,2018,TONNE,Tonnes,3,Thousands,,,1459.142924,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2019,2019,TONNE,Tonnes,3,Thousands,,,1447.05961,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2020,2020,TONNE,Tonnes,3,Thousands,,,1457.2581,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2021,2021,TONNE,Tonnes,3,Thousands,,,1446.395916,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2022,2022,TONNE,Tonnes,3,Thousands,,,1451.726442,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2023,2023,TONNE,Tonnes,3,Thousands,,,1455.014982,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2024,2024,TONNE,Tonnes,3,Thousands,,,1452.417246,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2025,2025,TONNE,Tonnes,3,Thousands,,,1450.038246,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2026,2026,TONNE,Tonnes,3,Thousands,,,1453.450076,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2027,2027,TONNE,Tonnes,3,Thousands,,,1453.857722,,
OECD,OECD countries,PT,Poultry,ST,Ending stocks,2028,2028,TONNE,Tonnes,3,Thousands,,,1454.384772,,
OECD,OECD countries,PT,Poultry,EX,Exports,1990,1990,TONNE,Tonnes,3,Thousands,,,607.4523404,,
OECD,OECD countries,PT,Poultry,EX,Exports,1991,1991,TONNE,Tonnes,3,Thousands,,,687.1298675,,
OECD,OECD countries,PT,Poultry,EX,Exports,1992,1992,TONNE,Tonnes,3,Thousands,,,819.6360242,,
OECD,OECD countries,PT,Poultry,EX,Exports,1993,1993,TONNE,Tonnes,3,Thousands,,,1082.759049,,
OECD,OECD countries,PT,Poultry,EX,Exports,1994,1994,TONNE,Tonnes,3,Thousands,,,1574.127485,,
OECD,OECD countries,PT,Poultry,EX,Exports,1995,1995,TONNE,Tonnes,3,Thousands,,,2083.459113,,
OECD,OECD countries,PT,Poultry,EX,Exports,1996,1996,TONNE,Tonnes,3,Thousands,,,2454.569531,,
OECD,OECD countries,PT,Poultry,EX,Exports,1997,1997,TONNE,Tonnes,3,Thousands,,,2726.540246,,
OECD,OECD countries,PT,Poultry,EX,Exports,1998,1998,TONNE,Tonnes,3,Thousands,,,2711.811773,,
OECD,OECD countries,PT,Poultry,EX,Exports,1999,1999,TONNE,Tonnes,3,Thousands,,,2625.729103,,
OECD,OECD countries,PT,Poultry,EX,Exports,2000,2000,TONNE,Tonnes,3,Thousands,,,4226.459017,,
OECD,OECD countries,PT,Poultry,EX,Exports,2001,2001,TONNE,Tonnes,3,Thousands,,,4569.348314,,
OECD,OECD countries,PT,Poultry,EX,Exports,2002,2002,TONNE,Tonnes,3,Thousands,,,4385.847907,,
OECD,OECD countries,PT,Poultry,EX,Exports,2003,2003,TONNE,Tonnes,3,Thousands,,,4346.051992,,
OECD,OECD countries,PT,Poultry,EX,Exports,2004,2004,TONNE,Tonnes,3,Thousands,,,4315.893049,,
OECD,OECD countries,PT,Poultry,EX,Exports,2005,2005,TONNE,Tonnes,3,Thousands,,,4640.478197,,
OECD,OECD countries,PT,Poultry,EX,Exports,2006,2006,TONNE,Tonnes,3,Thousands,,,4504.922798,,
OECD,OECD countries,PT,Poultry,EX,Exports,2007,2007,TONNE,Tonnes,3,Thousands,,,4938.285932,,
OECD,OECD countries,PT,Poultry,EX,Exports,2008,2008,TONNE,Tonnes,3,Thousands,,,5602.10742,,
OECD,OECD countries,PT,Poultry,EX,Exports,2009,2009,TONNE,Tonnes,3,Thousands,,,5541.236217,,
OECD,OECD countries,PT,Poultry,EX,Exports,2010,2010,TONNE,Tonnes,3,Thousands,,,5783.535948,,
OECD,OECD countries,PT,Poultry,EX,Exports,2011,2011,TONNE,Tonnes,3,Thousands,,,6268.964326,,
OECD,OECD countries,PT,Poultry,EX,Exports,2012,2012,TONNE,Tonnes,3,Thousands,,,6516.447618,,
OECD,OECD countries,PT,Poultry,EX,Exports,2013,2013,TONNE,Tonnes,3,Thousands,,,6624.176578,,
OECD,OECD countries,PT,Poultry,EX,Exports,2014,2014,TONNE,Tonnes,3,Thousands,,,6786.696391,,
OECD,OECD countries,PT,Poultry,EX,Exports,2015,2015,TONNE,Tonnes,3,Thousands,,,6236.259632,,
OECD,OECD countries,PT,Poultry,EX,Exports,2016,2016,TONNE,Tonnes,3,Thousands,,,6584.615863,,
OECD,OECD countries,PT,Poultry,EX,Exports,2017,2017,TONNE,Tonnes,3,Thousands,,,6856.124563,,
OECD,OECD countries,PT,Poultry,EX,Exports,2018,2018,TONNE,Tonnes,3,Thousands,,,6993.01169,,
OECD,OECD countries,PT,Poultry,EX,Exports,2019,2019,TONNE,Tonnes,3,Thousands,,,7061.292049,,
